timestamp,open,high,low,close,volume
2026-02-11 10:00,593.58,593.82,587.14,587.77,28689.835
2026-02-11 11:00,587.78,593.42,587.54,592.82,5977.921
2026-02-11 12:00,592.82,594.39,591.09,591.77,6687.502
2026-02-11 13:00,591.77,598.59,590.08,597.91,14802.776
2026-02-11 14:00,597.92,611.85,596.14,597.48,24121.721
2026-02-11 15:00,597.49,600.08,588.87,593.79,20005.488
2026-02-11 16:00,593.75,602.76,592.89,593.86,10758.541
2026-02-11 17:00,593.87,606.08,592.22,603.33,9530.595
2026-02-11 18:00,603.32,610.46,599.68,610.05,6137.284
2026-02-11 19:00,610.06,613.45,609.2,610.47,4859.686
2026-02-11 20:00,610.46,611.33,606.36,609.9,4027.764
2026-02-11 21:00,609.91,617.9,609.13,613.73,6389.728
2026-02-11 22:00,613.74,613.8,608.46,608.97,3337.027
2026-02-11 23:00,608.98,610.26,604.51,608.11,3919.678
2026-02-12 00:00,608.11,612.85,608.11,611.48,5687.273
2026-02-12 01:00,611.48,614.16,611.28,611.68,3311.584
2026-02-12 02:00,611.69,616.07,610.78,613.01,4370.168
2026-02-12 03:00,613.01,617.3,612.49,616.6,3079.518
2026-02-12 04:00,616.61,618.25,613.49,613.58,6066.469
2026-02-12 05:00,613.57,615.85,611.21,615.66,3782.953
2026-02-12 06:00,615.65,618.08,615.0,615.84,2690.613
2026-02-12 07:00,615.84,617.92,614.25,615.25,9019.134
2026-02-12 08:00,615.25,616.04,610.85,611.53,3840.484
2026-02-12 09:00,611.54,617.45,610.53,614.45,9726.729
2026-02-12 10:00,614.45,619.06,613.64,619.06,5018.293
2026-02-12 11:00,619.06,620.87,616.35,617.69,4061.323
2026-02-12 12:00,617.69,618.15,614.16,615.41,2455.402
2026-02-12 13:00,615.4,618.27,613.44,618.24,5990.044
2026-02-12 14:00,618.24,618.28,611.0,612.24,5571.415
2026-02-12 15:00,612.23,614.39,607.72,609.2,9255.732
2026-02-12 16:00,609.21,610.15,600.6,604.23,12592.77
2026-02-12 17:00,604.24,609.02,603.14,603.45,5653.198
2026-02-12 18:00,603.45,607.73,602.03,606.95,3433.773
2026-02-12 19:00,606.95,612.32,604.99,608.13,3615.284
2026-02-12 20:00,608.17,609.83,604.0,604.95,2450.507
2026-02-12 21:00,604.94,608.26,604.82,607.34,2396.26
2026-02-12 22:00,607.36,612.55,605.95,612.24,2910.189
2026-02-12 23:00,612.24,616.0,611.62,614.29,4319.342
2026-02-13 00:00,614.29,616.64,609.8,611.0,4341.642
2026-02-13 01:00,610.99,616.37,610.84,615.5,3433.389
